source_page,source_row,category,description,manufacturer_code,brand,quantity,source_price_cents,sale_price_cents,total_cents,confidence,source_fingerprint,internal_code,slug,issues
2,95,Borracha e vedação,PESTANA INTERNA PASSAT PORTAS LE,,VEDAUTO,1,2100,2730,2730,medium,10a0be69b0f6d343eae62615aa823e9bb8e9effb8c0566a3140af217be45c9fa,APM1-0095,pestana-interna-passat-portas-le-apm1-0095,missing_manufacturer_code
2,96,Borracha e vedação,PESTANA EXTERNA PORTA GOL/VOY/PAR 87 LD,1700155,UNIÃO BORRACHA,1,1300,1690,1690,high,aca32cff4c5c49fd22f22d01e4c4d7bd83d8606d11bce5c0bb7edb0d28f6dce6,APM1-0096,pestana-externa-porta-gol-voy-par-87-ld-apm1-0096,
2,97,Borracha e vedação,PINGADEIRA SAVEIRO BOLA (TODOS) LD,VED33558,TITAN PARTS,1,1500,1950,1950,high,5d81cc33c7011053672cd30db8d887a1ec3b48c4b76cd6c9a2271580f6326ec8,APM1-0097,pingadeira-saveiro-bola-todos-ld-apm1-0097,
2,98,Borracha e vedação,PINGADEIRA SAVEIRO BOLA (TODOS) LE,VED33557,TITAN PARTS,1,1500,1950,1950,high,a7f325205ee2297864ca7337e21c60b208f6cae195304b7ea6649c95395da225,APM1-0098,pingadeira-saveiro-bola-todos-le-apm1-0098,
2,99,Borracha e vedação,GUARNIÇÃO QUEBRA VENTO CORCEL 2 72 LD/LE,,UNIÃO BORRACHA,1,4500,5850,5850,medium,5a57b57d29ec42cc30adeabc4c9e525ca768b1309bab4b40085d8d66991b93b6,APM1-0099,guarnicao-quebra-vento-corcel-2-72-ld-le-apm1-0099,missing_manufacturer_code
2,100,Borracha e vedação,GUARNIÇÃO QUEBRA VENTO PASSAT TODOS LE,33515,VEDAUTO,1,4500,5850,5850,high,a9179ebdd621a6c9e5435807cfa0fd4983670248f4ae06a69821a2bb13ced910,APM1-0100,guarnicao-quebra-vento-passat-todos-le-apm1-0100,
2,101,Borracha e vedação,PESTANA CLIPPER INTERNA KOMBI 87/13 LD,37654,UNIFLEX,1,800,1040,1040,high,3254b8cf2c14d67e7d2a3b46662dee6ff91140425ec894d040398d3ed709252d,APM1-0101,pestana-clipper-interna-kombi-87-13-ld-apm1-0101,
2,102,Borracha e vedação,PESTANA TRASEIRA UNO/PREMIO/ELBA EXTERNA,39118,UNIFLEX,1,900,1170,1170,high,966236567e2a0abc73463873a41e1f87823466d8264942beac5b57a044aff63d,APM1-0102,pestana-traseira-uno-premio-elba-externa-apm1-0102,
2,103,Borracha e vedação,PESTANA INTERNA PORTAS ESCORT 93 LOGUS,700752,UNIÃO BORRACHA,2,1300,1690,3380,high,392abc66c7226b25fdf2485b4855351f95ebc649a5d03e30faea5e7134e4f844,APM1-0103,pestana-interna-portas-escort-93-logus-apm1-0103,
2,104,Borracha e vedação,PESTANA EXTERNA PORTA GOL/VOY/SAV 97/... LD,70202-0,JAHU,1,2200,2860,2860,high,1b45db6f76af02dd41eeb3cdbc433167f5cf306649573e5ad4196b473684ca5f,APM1-0104,pestana-externa-porta-gol-voy-sav-97-ld-apm1-0104,
2,105,Borracha e vedação,PINGADEIRA GOL G2 4P 98/99 LARGA LE,37185,UNIFLEX,2,4200,5460,10920,high,b5d4e427131ee09d5e3fb2681137c622fa024804ed0a0207d9f874d3bed08777,APM1-0105,pingadeira-gol-g2-4p-98-99-larga-le-apm1-0105,
2,106,Borracha e vedação,PINGADEIRA GOL G2 4P 98/99 LARGA LD,37186,UNIFLEX,2,4200,5460,10920,high,8c4f48bcbf4ee09ebc267477a7bcbdccbb6dd4721a51e7e016909f08ce22dce2,APM1-0106,pingadeira-gol-g2-4p-98-99-larga-ld-apm1-0106,
2,107,Borracha e vedação,PESTANA DIANTEIRA INTERNA UNO/PREMIO/ELBA/PICK-UP LE,39175,UNIFLEX,1,900,1170,1170,high,9706d24dc6111b90c841d0bbbd6c58a84ad361c1e27dca5bcd15d25ca974b97d,APM1-0107,pestana-dianteira-interna-uno-premio-elba-pick-up-le-apm1-0107,
2,108,Borracha e vedação,PINGADEIRA TETO GOL 08/...,76148-5,JAHU,2,6800,8840,17680,high,29a5ef866e385b20abe520423ff2fe6e5e9c5246a41949fc0b72a9b063a7e006,APM1-0108,pingadeira-teto-gol-08-apm1-0108,
2,109,Borracha e vedação,GUARNIÇÃO QUEBRA VENTO DELREY LD,09183-2,UNIÃO BORRACHA,3,4500,5850,17550,high,d45602975246db23bed48901fc3d57e767b31fc27b1f0079d27faf0848dd0587,APM1-0109,guarnicao-quebra-vento-delrey-ld-apm1-0109,
2,110,Borracha e vedação,GUARNIÇÃO QUEBRA VENDO DELREY LE,9182,UNIÃO BORRACHA,4,4500,5850,23400,high,9dedbd1116ac92589baffa7085e9d71788f2c20800982e812868ba90683a6fa1,APM1-0110,guarnicao-quebra-vendo-delrey-le-apm1-0110,
2,111,Borracha e vedação,GUARNIÇÃO QUEBRA VENTO PASSAT TODOS LD,33516,VED AUTO,1,4500,5850,5850,high,51945405068ad895096894e20fd77ffe6262690fb48dab746d3122298a883f3e,APM1-0111,guarnicao-quebra-vento-passat-todos-ld-apm1-0111,
2,112,Borracha e vedação,PESTANA EXTERNA PORTA FORD CAMINHÃO PICK-UP LE,800250,UNIÃO BORRACHA,1,4500,5850,5850,high,dd210567f1384c49cb3cea45c9918bc93999c11d3d59b5a45c96ea07cd147c2c,APM1-0112,pestana-externa-porta-ford-caminhao-pick-up-le-apm1-0112,
2,113,Borracha e vedação,FRISO DE TETO FIESTA 2004/... 4P LD,VED24506,TITAN PARTS,1,2000,2600,2600,high,537dbdc6f376a38029e850a0f913c96381bcadb60868de4dbcadb0ccea529592,APM1-0113,friso-de-teto-fiesta-2004-4p-ld-apm1-0113,
2,114,Borracha e vedação,PESTANA FIAT 147/PANO/FIOR EXTERNA LD RETO,VED50523,TITAN PARTS,2,2500,3250,6500,high,ca5e54b518beb2b5312d5e281bf5cc74ebfec860a8a6144ab2ca622d1cd8fbd3,APM1-0114,pestana-fiat-147-pano-fior-externa-ld-reto-apm1-0114,
2,115,Borracha e vedação,PESTANA INTERNA PORTA TOYOTA 85/... LE,2300083,UNIÃO BORRACHA,1,2100,2730,2730,high,a3f83d4bc5154a9e07ece1dc66904b217543685f06c911c0a8f250fd8af541b0,APM1-0115,pestana-interna-porta-toyota-85-le-apm1-0115,
2,116,Borracha e vedação,FRISO DE TETO FIESTA 4P LE,VED24507,TITAN PARTS,1,2400,3120,3120,high,cb7a45bcf4c6982012897506024e69b20521cf5edc994ec2deded8ebf8471e15,APM1-0116,friso-de-teto-fiesta-4p-le-apm1-0116,
2,117,Borracha e vedação,PESTANA INTERNA E EXTERNA PORTA FIAT 147,2000082,UNIÃO BORRACHA,1,2100,2730,2730,high,1434b7c10bdc4c11b0de9001efb7a051761b02647414c740936a7b27abe37002,APM1-0117,pestana-interna-e-externa-porta-fiat-147-apm1-0117,
2,118,Borracha e vedação,PESTANA EXTERNA PORTA BANDEIRANTE .../86 (PAR),VED60509,TITAN PARTS,1,3500,4550,4550,high,12425eae170ba5dfb8c657440ad237362dcc3e123077566b987b7db8986e7471,APM1-0118,pestana-externa-porta-bandeirante-86-par-apm1-0118,
2,119,Borracha e vedação,PESTANA INTERNA DAS PORTAS TOYOTA 85/... LD,2300084,UNIÃO BORRACHA,1,2100,2730,2730,high,43265d86ab6a4143ffac6418d348155e89990c35236f128a1cac8c5b222f265c,APM1-0119,pestana-interna-das-portas-toyota-85-ld-apm1-0119,
2,120,Borracha e vedação,PESTANA FIAT 147 SPA/EUR/PAN/FIO INTERNA LE,8865102,CENTERFLEX,1,2000,2600,2600,high,6810ec749ebbc409f3a81ef5a41c9af05177e413dca885ebf3d082da87cd6906,APM1-0120,pestana-fiat-147-spa-eur-pan-fio-interna-le-apm1-0120,
2,121,Borracha e vedação,PESTANA EXTERNA PORTA TOYOTA 85/... LD,2300082,UNIÃO BORRACHA,1,2100,2730,2730,high,f9319a2dd2812a5ef407e9366c18714f852f8e24c6a74a7cd4a471f908e5a304,APM1-0121,pestana-externa-porta-toyota-85-ld-apm1-0121,
2,122,Borracha e vedação,PESTANA INTERNA PORTA FORD CAINHÃO/PICK-UP 93 LD,800245,UNIÃO BORRACHA,1,2400,3120,3120,high,0d214a261af162074b4437eb0a5f03b6d42ecbf2167e81056c3f239708982434,APM1-0122,pestana-interna-porta-ford-cainhao-pick-up-93-ld-apm1-0122,
2,123,Borracha e vedação,FRISO UNIVERSAL,9181,UNIÃO BORRACHA,2,1300,1690,3380,high,bdcae3fb710dcd606074874f1dc2bcef644a89c388db1d5f6fbfa3d76068c1d8,APM1-0123,friso-universal-apm1-0123,
2,124,Borracha e vedação,PESTANA INTERNA GOL 94/... PARATI 95/... LE,1700328,UNIÃO BORRACHA,1,1800,2340,2340,high,aeaf689758d4a3adb26c71429cda41b9ccebf7eec6b7f4fa01e94ea606c74805,APM1-0124,pestana-interna-gol-94-parati-95-le-apm1-0124,
2,125,Borracha e vedação,PESTANA INTERNA GOL 94/... PARATI 95/... LD,1700329,UNIÃO BORRACHA,1,1800,2340,2340,high,8a0a3d292494d667f68e4008e169cace6ee37e0a6c897a8c3862ad5636893e45,APM1-0125,pestana-interna-gol-94-parati-95-ld-apm1-0125,
2,126,Borracha e vedação,FRISO A/C ASTRA 2P 93/...,CPO340403,CENTERPARTS,1,2400,3120,3120,high,a05a47949f2bc14bfc1587a364937595b806327306643ca3262112de89f6d97b,APM1-0126,friso-a-c-astra-2p-93-apm1-0126,
2,127,Borracha e vedação,FRISO LATERAL CORSA 98/... 4P (4PÇ),006696-5,CHG,1,3000,3900,3900,high,defcbb26002109e339af9d867067bf6c475e52b15860bf33fbc3259ebc7d4105,APM1-0127,friso-lateral-corsa-98-4p-4pc-apm1-0127,
2,128,Borracha e vedação,PESTANA F1000 CAMINHONETE 72/92 EXTERNA LE,VED22513,TITAN PARTS,1,4500,5850,5850,high,eefa0f2e15803c8547b468289a5180bbbf1db8771e6f91f81fdb72d3d2e6da8e,APM1-0128,pestana-f1000-caminhonete-72-92-externa-le-apm1-0128,
2,129,Borracha e vedação,PESTANA DIANTEIRA GOL/PARATI 4P SAVEIRO 98/...,850526,CENTERPARTS,1,2400,3120,3120,high,c46d4a55904acdcda7114340525f87e7772ab6336dffdceb29fcc92e0660d9de,APM1-0129,pestana-dianteira-gol-parati-4p-saveiro-98-apm1-0129,
2,130,Borracha e vedação,PESTANA EXTERNA PORTA BRASILIA LD,1500001,UNIÃO BORRACHA,1,2000,2600,2600,high,fd27b1f7c2da63f962c19e304c3ade76b55e6037c85f6e55ba131a7243b2e4f3,APM1-0130,pestana-externa-porta-brasilia-ld-apm1-0130,
2,131,Borracha e vedação,JG CANALETA PESTANAS FORD CAMINHÃO PICK-UP,800253,UNIÃO BORRACHA,1,10200,13260,13260,high,1784ea6af724cec29ba46ae54f15c02dffb0141a9354f84b3d726d3a469a0c06,APM1-0131,jg-canaleta-pestanas-ford-caminhao-pick-up-apm1-0131,
2,132,Calhas,Calha fox 04/20 spacefox 4P,22009,TG POLI,2,11000,14300,28600,high,35d134c1fd589fbe0979e7ee538f0f926fb30eaef79db3241a2b6a2022f6a7d5,APM1-0132,calha-fox-04-20-spacefox-4p-apm1-0132,
2,133,Calhas,CALHA peugeot 206/207,PG099,MARCON AUT.,1,11000,14300,14300,high,5137bed8ea5d109a39af8fdbdb618d5daa55d81e8d5b5c765f054eb555ddf7e5,APM1-0133,calha-peugeot-206-207-apm1-0133,
2,134,Calhas,CALHA S-10 12/26 CAB. DUPLA 4P,23023,TG POLI,1,11000,14300,14300,high,c493fcb01dfcd498cdd6ad33d3d04392769b4d2e0d03ba5202d184df684d6623,APM1-0134,calha-s-10-12-26-cab-dupla-4p-apm1-0134,
2,135,Calhas,CALHA SANTANA/QUANTUM 99/06 4P,22007,TG POLI,1,11000,14300,14300,high,8b15d317638ae311c4f515422dacd221aa3cf4aa2901c7a396b43a282784c9e0,APM1-0135,calha-santana-quantum-99-06-4p-apm1-0135,
2,136,Calhas,CALHA VIRTUS 18/26 4P,22020,TG POLI,1,11000,14300,14300,high,672b25d70b2f2075151aa6a72512e2b0f9d5d5d70b94db7ce211bfd100dd415e,APM1-0136,calha-virtus-18-26-4p-apm1-0136,
2,137,Calhas,CALHA FOX 2P 03/...,MA042,MARCON AUT.,1,11000,14300,14300,high,2e05f67584a1b1e176a218f0cc98b95516f664d38ad5d06a894b8f0a3687edd4,APM1-0137,calha-fox-2p-03-apm1-0137,
2,138,Calhas,CALHA FOX 04/14 2P,22008,TG POLI,2,11000,14300,28600,high,2b79deb8af62c3f41d73a4cf2e747815ceb37f83d3a625f3a33ee3b9cced5777,APM1-0138,calha-fox-04-14-2p-apm1-0138,
2,139,Calhas,CALHA GOL/VOY/PAR/SAV. GI 87/94 2P,22001,TG POLI,2,11000,14300,28600,high,936e528cf2ecb45335634fbf93a232877c42d2ba43f6bee5e0d7872639e1485e,APM1-0139,calha-gol-voy-par-sav-gi-87-94-2p-apm1-0139,
2,140,Calhas,"CALHA GOL/PARATI GII, GIII, G4 98/14 4P",22004,TG POLI,1,11000,14300,14300,high,2a068b41abb4312183497af167fb9b92525953d3e5067cb20820d7b902c40991,APM1-0140,calha-gol-parati-gii-giii-g4-98-14-4p-apm1-0140,
2,141,Calhas,CALHA SANTANA GL G4 2P TODO ANO,012-APR,NEBLINELGA,1,11000,14300,14300,high,2ca61e62e2a2faaf9440e1485a24d81320cbfad14f41ae64f1d73e3b1704b29e,APM1-0141,calha-santana-gl-g4-2p-todo-ano-apm1-0141,
2,142,Calhas,CALHA FORD F350/F4000,91315,F. CONFUERTO,1,11000,14300,14300,high,8a61e97b7925ba7a16c1f0c56c7958a83afbb37b737f636ec0e56448255977a9,APM1-0142,calha-ford-f350-f4000-apm1-0142,
2,143,Calhas,CALHA VW EM L FE,1113-02-01,F. CONFUERTO,1,11000,14300,14300,high,ae9836014eec81194b519c9c3055c021f04c96e793c9859af13041953ff591a8,APM1-0143,calha-vw-em-l-fe-apm1-0143,
2,144,Calhas,CALHA GOL/VYAGE/PARATI,380300,ECOFLEX,1,11000,14300,14300,high,9ce441293913b62e8f5ac37726011b18936f2451cbd8c4deeae95b54dd146049,APM1-0144,calha-gol-vyage-parati-apm1-0144,
2,145,Calhas,CALHA ONIX PLUS 19/26 4P,23035,TG POLI,1,11000,14300,14300,high,8097caf75fc0a3014c48d07d45cff920d79b65608e1be10e60b4e7633b76f691,APM1-0145,calha-onix-plus-19-26-4p-apm1-0145,
2,146,Calhas,CALHA 2014/ D20 MODERNA 2P,GM075-E,MARCON AUT.,1,11000,14300,14300,high,9850b3d3a97ed5c4e8c939c362beb58f613310cb49ee56512fcf6b4b39a2e125,APM1-0146,calha-2014-d20-moderna-2p-apm1-0146,
2,147,Calhas,CALHA SPIN 12/26 4P,23025,TG POLI,2,11000,14300,28600,high,9daad467653b59f12b49ae090c3dcdbd00a8fae7e5a40dc2506b94652e159fb0,APM1-0147,calha-spin-12-26-4p-apm1-0147,
2,148,Calhas,CALHA COBALT 12/19 4P,70012A/DF70012A,ECOFLEX,1,11000,14300,14300,high,73563128b95c6a38899ec35306dec0223af56ada61414cd1f5e3e07d3ed0e3d3,APM1-0148,calha-cobalt-12-19-4p-apm1-0148,
2,149,Calhas,CALHA DOBLO 01/21 2P,24015,TG POLI,2,11000,14300,28600,high,129b434b77b8205469bb522129856439c4830853250ab628fea7e2d6c8a4de9b,APM1-0149,calha-doblo-01-21-2p-apm1-0149,
2,150,Calhas,CALHA TEMPRA 4P,FI065-E/MA06E,MARCON AUT.,1,11000,14300,14300,high,e6c58737683279ec89595698fe8b5066dc3d6edb09ec41a44c50b9c8e7d06158,APM1-0150,calha-tempra-4p-apm1-0150,
2,151,Calhas,CALHA PALIO 12/... 4P NOVO,DF50002A,ECOFLEX,1,11000,14300,14300,high,1434d94570d9dfee38be850111017e75be4b1adfdcb8ba9454cc37ea57555e02,APM1-0151,calha-palio-12-4p-novo-apm1-0151,
2,152,Calhas,CALHA FIORINO FIRE 2013 4P,40007A,ECOFLEX,1,11000,14300,14300,high,13e98f78fab5db240ad4d6fde3118f35059f0391480506d0fa6ebcef8305dce6,APM1-0152,calha-fiorino-fire-2013-4p-apm1-0152,
2,153,Calhas,CALHA RANGER 131 4P,61003A,ECOFLEX,1,11000,14300,14300,high,00436f8f7d7f2084ae02a3adc51d35562f4a8d1098dc9fd04774bcfee77ccb06,APM1-0153,calha-ranger-131-4p-apm1-0153,
2,154,Calhas,CALHA ECOSPORT 2013/2015 4P,21016,TG POLI,1,11000,14300,14300,high,fb75ecf5051c8459c3b5f46537dc27e94293f8b5e9200fc5deef0bd0eaff1fc1,APM1-0154,calha-ecosport-2013-2015-4p-apm1-0154,
2,155,Calhas,CALHA ECOSPORT 2003/2012 4P,10004A,ECOFLEX,1,11000,14300,14300,high,745284be312b0c24456f66bb62357be80dbd2017181bd5d9459caee9aa4cec29,APM1-0155,calha-ecosport-2003-2012-4p-apm1-0155,
2,156,Calhas,CALHA FIESTA STREET 96/01 4P,10011A,ECOFLEX,1,11000,14300,14300,high,c0474347d43b5663105799131c1413f2e80b101e36250bcc522044c325fd1435,APM1-0156,calha-fiesta-street-96-01-4p-apm1-0156,
2,157,Calhas,CALHA MERCEDES BENZ SPRINTER/VAN/FURGÃO,043835-9,CHG,1,11000,14300,14300,high,7e9438acd9813eefd7c20e2362e31d0efc9c822c3e54b169d1e4806cbfcf0c21,APM1-0157,calha-mercedes-benz-sprinter-van-furgao-apm1-0157,
2,158,Calhas,CALHA COROLLA SEDAN 08/14 4P,27004,TG POLI,1,11000,14300,14300,high,8c5324eff03f969edcb045c325174be7a4528dc55150d2e10191ea48fa9ade62,APM1-0158,calha-corolla-sedan-08-14-4p-apm1-0158,
2,159,Calhas,CALHA HYUNDAI 05/14 2P,25002,TG POLI,1,11000,14300,14300,high,3d971e792243e28c4d2473dba7401653ace6c0a8e42640d024cad0437978148b,APM1-0159,calha-hyundai-05-14-2p-apm1-0159,
2,160,Calhas,CALHA L200 GL5,13003A,ECOFLEX,1,11000,14300,14300,high,03ddc9beaa3d2393f76108d6b151573cfffaf21a676d1253b50b7ff9aba67200,APM1-0160,calha-l200-gl5-apm1-0160,
2,161,Calhas,CALHA SCENIX 4P,RN078,MARCON AUT.,1,11000,14300,14300,high,3e69820f20cd1d75c625fe5625db92b6b07156c309b64be95f24b7260be3db5f,APM1-0161,calha-scenix-4p-apm1-0161,
2,162,Calhas,CALHA CLIO HATCH 04/15 2P,29003,TG POLI,1,11000,14300,14300,high,4cfdc5fc19a3be7dafbd02fd8be71f52aea47ed26e7c502325629ab5b0bd4dcc,APM1-0162,calha-clio-hatch-04-15-2p-apm1-0162,
2,163,Calhas,CALHA PRISMA 13/19 E ONIX 12/19 4P,23026,TG POLI,1,11000,14300,14300,high,1ab3b7f70133c1b8ee5ac4f6528d751188e45bb1c2c5ed73bffd625be4787410,APM1-0163,calha-prisma-13-19-e-onix-12-19-4p-apm1-0163,
2,164,Calhas,CALHA CORSA PICK UP 2P,40004A,TOP MIX,1,11000,14300,14300,high,67af9af0c4a74caf14f9f7baa95c96f832fb0689e56700b9208eac37a814b44e,APM1-0164,calha-corsa-pick-up-2p-apm1-0164,
2,165,Calhas,CALHA GOL (NOVO) 2P,40020A,TOP MIX,1,11000,14300,14300,high,9145e374bf565b65ca5adbb103074978d65f3709b1add7ffb070f78555635f0f,APM1-0165,calha-gol-novo-2p-apm1-0165,
2,166,Calhas,CALHA STILO 4P (FUME),FF063,MARCON AUTOMO,1,11000,14300,14300,high,a787144197aef66bb394a2d219873da117715f928df216551d3a559e0d0f1f37,APM1-0166,calha-stilo-4p-fume-apm1-0166,
2,167,Calhas,CALHA CEÇTA 2008 2P,40008A,TOP MIX,1,11000,14300,14300,high,18a3843b3528e8eeaad16af1d25841539c8f30923a0da18b90c6a2f6d9e4204b,APM1-0167,calha-cecta-2008-2p-apm1-0167,
2,168,Calhas,CALHA CORSA PICK-UP 2P FUME,GM013E,MARCON AUTOMO,1,11000,14300,14300,high,d85e269c2ffcedbd7a27caa551a921c9244d89bad8eeec29960c9c9630c09cc0,APM1-0168,calha-corsa-pick-up-2p-fume-apm1-0168,
2,169,Calhas,CALHA MONTANA FUME,DF4057,,1,11000,14300,14300,high,4abf1b61e892cf0dc4c6d00765680fd82b50dae4f985fb6938b6730240a1d2f8,APM1-0169,calha-montana-fume-apm1-0169,
2,170,Calhas,CALHA FOX 2P,40010A,TOP MIX,1,11000,14300,14300,high,59ded901e4050567eeea34c5c19b8de2083712d95cda1dd389103b9d99ed8ad9,APM1-0170,calha-fox-2p-apm1-0170,
2,171,Iluminação,FAROL S/ SUPORTE F1000 93/96 LE,VC7231,VIC LUCES,1,21000,27300,27300,high,4dc2d08dfbb6f510535c6ab3a30cb8d7def6da4d62d3d2fa775c9386ba589d9d,APM1-0171,farol-s-suporte-f1000-93-96-le-apm1-0171,
3,172,Iluminação,FAROL FOX 2004 LE,CA230022L/06678,BIBAS,1,17000,22100,22100,high,3d3d5705cc58163161269e1b9611e91451466b86fe2b40c9e4cc72730c72471a,APM1-0172,farol-fox-2004-le-apm1-0172,
3,173,Iluminação,LANTERNA TRASEIRA AGILE 2009 LE,416147,NEW / BILAS,1,15000,19500,19500,high,834cd343e5f6e82deffbf41fd6f505bf5dfcf87fcf607cc116317af17a2a60e0,APM1-0173,lanterna-traseira-agile-2009-le-apm1-0173,
3,174,Iluminação,FAROL KOMBI 78/86,,,1,9000,11700,11700,medium,25fb14bc762236b1959f261de7f9a87fea1c3a54b3a519ded2f98245de74cdbb,APM1-0174,farol-kombi-78-86-apm1-0174,missing_manufacturer_code
3,175,Iluminação,FAROL FOX 2006 (DUPLO) C/AUXILIAR LE,168837/BBS0728001L,BILAS,1,21000,27300,27300,high,12afa9599bea3cbf64c3450704c4495f4fb370412767c2bf0ac3c3eafb8884c4,APM1-0175,farol-fox-2006-duplo-c-auxiliar-le-apm1-0175,
3,176,Iluminação,FAROL SANTANA 87/90 C/ AUXILIAR LE,160047,RUFATO,1,30000,39000,39000,high,9e4516e43ae17e7d90ed7b0941321d82c26dc22bf965ee9360df959c7f38d238,APM1-0176,farol-santana-87-90-c-auxiliar-le-apm1-0176,
3,177,Iluminação,FAROL OPALA/CARAVAN 80/87 LD,FG51LD,ORGUS,1,23000,29900,29900,high,ee5aed64184b5c88b039165e76712ebc41188fde3c8f28776ae94ea4eae38c3d,APM1-0177,farol-opala-caravan-80-87-ld-apm1-0177,
3,178,Iluminação,FAROL DE MILHA FIAT UNO/ELBA 84,F07LE,ORGUS,1,7000,9100,9100,high,08066cb0df69b9ba10a5832520ddcfb5763c855809f46e4511c5acf826bed1fc,APM1-0178,farol-de-milha-fiat-uno-elba-84-apm1-0178,
3,179,Iluminação,LANTERNA TRASEIRA MONTANA 10/14 LE,20019,RUFATO RUFATO FO,1,10000,13000,13000,high,2ed40310fadb3af22dec2369db8c856304bdf81942068b3f964761cd38443751,APM1-0179,lanterna-traseira-montana-10-14-le-apm1-0179,
3,180,Iluminação,FAROL AUX. ASTRA 98/02 LD,19516,RUFATO,1,15500,20150,20150,high,8834cb28e4412418d4fa369ee7a8c8f7ed9efd7b3a5298608c319b0d8b618838,APM1-0180,farol-aux-astra-98-02-ld-apm1-0180,
3,181,Iluminação,FAROL AUX. ASTRA 98/02 LE,19517,RUFATO,1,15500,20150,20150,high,a4d77dc164c00e3fe14c91b9d776ed464a11170fa7169aa9133d47dc350dd151,APM1-0181,farol-aux-astra-98-02-le-apm1-0181,
3,182,Iluminação,LANTERNA GOL/SAV/PARA 95/99 LE,160181,ORGUS,1,4500,5850,5850,high,bf363b352bdaef2c118a1f8f8cbbc7c37f02d144ec3f0a89d3d55660ef2efba9,APM1-0182,lanterna-gol-sav-para-95-99-le-apm1-0182,
3,183,Iluminação,FAROL VOYAGE 81/86 LE,FV209,RUFATO,1,12500,16250,16250,high,1f09e1d653d10331686f24739b59f10372c6644c517af22263ce10b4b5b04010,APM1-0183,farol-voyage-81-86-le-apm1-0183,
3,184,Iluminação,FAROL AUX. LOGUS/POINTER 93 LE,FW23,RUFATO,1,8500,11050,11050,high,d9409f9db107f54821be49fe6b3d7fce58877498d9f250bda73871be5a78ae38,APM1-0184,farol-aux-logus-pointer-93-le-apm1-0184,
3,185,Iluminação,FAROL G4/FOX/POLO LE,RF105,RUFATO,1,5000,6500,6500,high,6cfb1f0df8a4749be8efc5801c60ff03307c5e33a9585ee00c95c6a18fa6ecd2,APM1-0185,farol-g4-fox-polo-le-apm1-0185,
3,186,Iluminação,FAROL AUX. HB20 12/... LE,20809,RUFATO,1,7500,9750,9750,high,4321c3ed1e62e369ec9706b017a809ca28f85de587fbbb00464998edbd4e8ee0,APM1-0186,farol-aux-hb20-12-le-apm1-0186,
3,187,Iluminação,FAROL AUX. HB20 12/... LD,20810,RUFATO,1,7500,9750,9750,high,3131a6717695a8451e8d429aa8a0fcbe9543e549de24e78022fed23d07494a81,APM1-0187,farol-aux-hb20-12-ld-apm1-0187,
3,188,Iluminação,FAROL AUX. GOL/VOY/PAR 95/99 LE,160187,RUFATO,1,8500,11050,11050,high,50ddf9fa244ae24891bd3ec7f6789d55762b519e1040bce03a68cf47385282b9,APM1-0188,farol-aux-gol-voy-par-95-99-le-apm1-0188,
3,189,Iluminação,FAROL ESCORT 93/96 LE,SJ228,RUFATO,1,14000,18200,18200,high,79ef0a717ce58b6d01ce2207eb29f1d99af2fdeb199445c8d1320cc3e5ceba6c,APM1-0189,farol-escort-93-96-le-apm1-0189,
3,190,Iluminação,FAROL VECTRA 06/...,19943,RUFATO,1,29000,37700,37700,high,92346c2731147a91fb07f3b4fcd4bd5177dd6cbf08da83ffd007fe19900262f0,APM1-0190,farol-vectra-06-apm1-0190,
3,191,Iluminação,FAROL AUX. C/MOLDURA CELTA 00/06 LD,25988/FGS027,RUFATO,1,9500,12350,12350,high,454e78c63740bc2aa21ae8abdcafd9ada6d502fb38275bbd9f01aeb82c94fba3,APM1-0191,farol-aux-c-moldura-celta-00-06-ld-apm1-0191,
3,192,Iluminação,FAROL CORSA CLASSIC 2010 PCS LD,16764,RUFATO,1,12000,15600,15600,high,1530a8316c0bcd4a29edcc3fdd313b01334806f238211e92c6cedab459a4b8a3,APM1-0192,farol-corsa-classic-2010-pcs-ld-apm1-0192,
3,193,Iluminação,FAROL CORSA CLASSIC 2010 LE,16763,RUFATO,1,12000,15600,15600,high,642dedecd0dd5d6a3bd4aba7db41f4521d1630c33995d8d456c75d45b83a7312,APM1-0193,farol-corsa-classic-2010-le-apm1-0193,
3,194,Iluminação,FAROL PALIO/SIENA G4 MOLD PRETO LD,FF461,ORGUS,1,28000,36400,36400,high,2b864286ed0e3bbbbf8e2f22b5a7d500bcfc518e0654aa8bcd375d03cdda2f67,APM1-0194,farol-palio-siena-g4-mold-preto-ld-apm1-0194,
3,195,Iluminação,FAROL FOX 04/10 CROSSFOX CROMADA LD,CHG041260-7/FW396,ORGUS,1,32000,41600,41600,high,e1aaee87031470a5aebfc40056b24bbc0b14140f6fba30929ff1a19ccfd8e99b,APM1-0195,farol-fox-04-10-crossfox-cromada-ld-apm1-0195,
3,196,Iluminação,LANTERNA TRAS. C/4 LENTES,J9005,JOLEMA,1,6000,7800,7800,high,4415e8bf45b541ad0ad1d7075675325ebb02fe1f796b757bf50d1ec9278ac09a,APM1-0196,lanterna-tras-c-4-lentes-apm1-0196,
3,197,Iluminação,FAROL AUX. PALIO/SIENA/UNO TODOS LD/LE,MSL09402,SHOCK LIGHT,2,4600,5980,11960,high,7aee0e046809bd88be9ed476e1446563a4f0f6661b9f6dac162c9b433d60e3f0,APM1-0197,farol-aux-palio-siena-uno-todos-ld-le-apm1-0197,
